product_id,product_category,product_brand,product_name,img,rating,description,price,quantity
9608,Face Care,BH Cosmetics,Forever Nude Makeup Palette,img_gir_product1144.webp,3,"Talc, Mica, Mineral Oil, Kaolin, Titanium Dioxide, Magnesium Stearate, Isopropyl Palmitate, Lanolin, Methylparaben, Propylparaben, BHT. May contain (+/-) Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Ultramarine Blue (CI 77007), Manganese Violet (CI 77742), Ferric Ammonium Ferrocyanide (CI 77510), Chromium Oxide Green (CI 77288), Chrome Hydroxide Green (CI 77289), FD&C Red No.40 Al Lake (CI 16035), FD&C Yellow No.5 Al Lake (CI 19140:1), FD&C Blue No.1 Al Lake (CI 42090:2).",51.59,35
9609,Shampoos,BH Cosmetics,Forever Nude Eyeshadow,img_pha_product5202.webp,2,"BH Cosmetics Forever Nude Eyeshadow is a Eyeshadow. There are 6 shades that have been released, which you can select from below.",69.88,45
9610,Face Care,BH Cosmetics,Forever Nude Blush/Highlighter,img_oli_product9697.webp,1,"BH Cosmetics Forever Nude Blush/Highlighter is a Blush. There are 2 shades that have been released, which you can select from below.",51.85,99
9611,Face Care,BH Cosmetics,Forever Nude Lipcolor,img_chu_product5007.webp,5,"BH Cosmetics Forever Nude Lipcolor is a Lipstick. There are 2 shades that have been released, which you can select from below.",41.3,87
9612,Shampoos,BH Cosmetics,Eyeshadow and Blush Palette,img_hot_product6813.webp,2,"Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Yellow 5 Lake (CI 19140:1), Red 7 Lake (CI 15850:1), Ultramarines (CI 77007), Blue 1 Lake (CI 42090:2)] ",55.5,31
9613,Hairstyling,BH Cosmetics,Missy Lynn Palette,img_chi_product9264.webp,5,"Talc,Dimethicone, Silica, Isopropyl Palmitate, Diisostearyl Malate, Squalane, Magnesium Stearate, Tocopheryl Acetate, Phenoxyethanol, Ethylhexylglycerin. May Contain/Peut Contenir [+/-: Mica, Titanium Dioxide (CI 77891), Chromium Oxide Green (CI 77288), Chromium Hydroxide Green (CI 77289), Iron Oxides (CI 77491, CI 77492, CI 77499), Manganese Violet (CI 77742), Yellow 5 Lake (CI 19140:1), Blue 1 Lake (CI 42090:2), Ultramarines (CI 77007)].",14.19,92
9614,Conditioner,BH Cosmetics,Baked Highlighter,img_ess_product1940.webp,2,"BH Cosmetics Baked Highlighter is a Highlighter. There are 2 shades that have been released, which you can select from below.",16.45,7
9615,Face Care,Tarte,Lip Sculptor Lipstick & Lipgloss,img_hom_product11559.webp,5,"A full coverage lip contour with a lipstick and gloss in one portable tool. Ideal for on-the-go tartelettesâ„¢, this travel-friendly lip essential delivers a dose of color and high-definition shine in a range of complementing shades with a sweet vanilla finish. ",18.36,15
9616,Conditioner,Tarte,Lip Sculptor Lipgloss,img_chi_product9264.webp,1,"Tarte Lip Sculptor Lipgloss is a Lipgloss. There are 8 shades that have been released, which you can select from below.",12.61,15
9617,Lipstick,Tarte,Eye Architect Liner & Shadow,img_cos_product9611.webp,5,A double duty beautyâ„¢ eye liner and shadow tool. Master a stunning stare with this 2-in-1 eye essential featuring a waterproof twist-up liner and cream shadow.,9.16,78
9618,Face Care,Tarte,Eye Architect Liner,img_ess_product9015.webp,5,"Tarte Eye Architect Liner is a Eyeliner. There are 3 shades that have been released, which you can select from below.",39.06,99
9619,Face Care,Tarte,Eye Architect Shadow,img_gla_product3987.webp,1,"Tarte Eye Architect Shadow is a Eyeshadow. There are 3 shades that have been released, which you can select from below.",67.9,26
9620,Hairstyling,Tarte,Lip Sculptor Lipstick,img_soa_product1035.webp,5,"Tarte Lip Sculptor Lipstick is a Lipstick. There are 8 shades that have been released, which you can select from below.",49.6,60
9621,Shampoos,Lancome,Lip Lover,img_app_product8157.webp,4,"Give lips the shine of a gloss, the color intensity of a lipstick, and the cushiony feel and comfort of a balm. This intelligent emulsion formulation blends two phases in the bottle. Upon application, the phases break apart into two layers: an upper layer with a glossy shine, transparency, and a plumping effect, and a lower, layer with oil and pigment that creates a balmy base so and bright color that adheres to lips. ",47.89,11
9622,Shampoos,Tarte,Clay Pot Waterproof Shadow Liner,img_gra_product12001.webp,2,"Tarte Clay Pot Waterproof Shadow Liner is a Eyeshadow that retails for $21.00 and contains 0.08 oz. There are 8 shades that have been released, which you can select from below.",11.14,5
9623,Shampoos,Lancome,Cushion Blush Subtil,img_win_product11852.webp,3,"Cushion Blush Subtil gives your cheeks vibrant, color-infused illumination with effortless application. Infused with highly concentrated color pigments, it only takes a small amount to tint, refresh, and brighten your cheeks instantly. Its innovative cushion sponge allows for buildable, customized intensityâ€”just tap the sponge lightly for a sheer cheek tint or tap firmly to deliver more fluid for a bolder look. Similar to a cushion foundation, the blush is packed with skin care actives that give your skin a boost of intense hydration, providing a cooling sensation while brightening the appearance of skin. Featuring shades in roses, corals, and pinks, this blush has a match for all skintones.",11.71,60
9624,Face Care,Lancome,L'Absolu Rouge Definition,img_cha_product836.webp,5,"L'ABSOLU ROUGE DÃ‰FINITION masters the art of highly-saturated lip color for perfectly-defined lips. Formulated with essential oils, including jojoba oil with a light-diffusing gel, it provides lips with four hours of comfort and hydration. This lipstick offers bold color and smooth, precise application that leaves a creamy-matte finish without drying out the lips.",70.89,40
9625,Face Care,Lancome,Lâ€™Absolu Rouge Definition,img_dri_product5424.webp,4,"Dimethicone, Bis-Diglyceryl Polyacyladipate-2,Hydrogenated Polyisobutene, Phenyl Trimethicone, Tridecyl Trimellitate, Ozokerite, Hydrogenated Jojoba Oil, Dimethicone Crosspolymer, Isostearyl Isostearate, Kaolin, Isohexadecane, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Nylon-12, Rosa Canina Fruit Oil, Tin Oxide, Calcium Aluminum Borosilicate, Calcium Sodium Borosilicate, Methicone, Silica, Alumina, Aluminum Hydroxide, Magnesium Silicate, Hydrated Silica, Hydroxypropyl Tetrahydropyrantriol, Synthetic Fluorphlogopite, Polyethylene, Bht, Geraniol, Hydroxycitronellal, Citronellol, Hexyl Cinnamal, Benzyl Alcohol, Fragrance, [+/- May Contain Ci 15850/Red 6, Ci 15850/Red 7, Ci 15850/Red 7 Lake.",25.62,98
9626,Face Care,Lancome,Juicy Shaker,img_gir_product1566.webp,1,"Juicy Shakerâ€™s bi-phase technology delivers the first pigmented lip oil with two distinct phases. The first phase features a transparent oil for a comfortable, non-sticky shine. Formulated with a blend of five nourishing oils, it treats your lips like a lip balm. Peach kernel oil, a well-known emollient, softens lips while sweet almond oil conditions, apricot oil hydrates, and cranberry oil provides rich antioxidant properties. Muscat rose oil, which is rich in essential fatty acids, helps to soothe your lips. The second phase provides pigment for a touch of color. Shake the bottle like a cocktail shaker to emulsify them together. The cushion applicator enhances application by delivering the perfect amount of non-sticky shine and a sheer tint of color to lips.",21.65,92
9627,Lipstick,BH Cosmetics,120-Color Eyeshadow Palette,img_wom_product9251.webp,4,"Talc, Mica, Titanium Dioxide (CI 77891), Silica, Isopropyl Palmitate, Dimethicone, Diisostearyl Malate, Squalane, Tocopheryl Acetate, Magnesium Stearate, Phenoxyethanol, Ethylhexylglycerin. May Contain/Peut Contenir [+/-: Chromium Oxide Greens (CI 77288), Chromium Hydroxide Green (CI 77289), Iron Oxides (CI 77491, CI 77492, CI 77499), Manganese Violet (CI 77742), Yellow 5 Lake (CI 19140), Blue 1 Lake (CI 42090), Ultramarines (CI 77007)]",21.56,42
9628,Conditioner,BH Cosmetics,120-Color Eyeshadow,img_ess_product6761.webp,3,"BH Cosmetics 120-Color Eyeshadow is a Eyeshadow. There are 481 shades that have been released, which you can select from below.",36.06,37
9629,Hairstyling,BH Cosmetics,Enhancing Eyes Palette,img_win_product9903.webp,1,"Talc,Dimethicone, Silica, Isopropyl Palmitate, Diisostearyl Malate, Squalane, Magnesium Stearate, Tocopheryl Acetate, Phenoxyethanol, Ethylhexylglycerin. May Contain/Peut Contenir [+/-: Mica, Titanium Dioxide (CI 77891), Chromium Oxide Green (CI 77288), Chromium Hydroxide Green (CI 77289), Iron Oxides (CI 77491, CI 77492, CI 77499), Manganese Violet (CI 77742), Yellow 5 Lake (CI 19140:1), Blue 1 Lake (CI 42090:2), Ultramarines (CI 77007)]",60.77,90
9630,Shampoos,BH Cosmetics,88-Color Eyeshadow Palette,img_foo_product6119.webp,4,"Talc, Dimethicone, Silica, Isopropyl Palmitate, Diisostearyl Malate, Squalane, Magnesium Stearate, Tocopheryl Acetate, Phenoxyethanol, Ethylhexylglycerin. May Contain/Peut Contenir [+/-: Mica, Titanium Dioxide (CI 77891), Chromium Oxide Green (CI 77288), Chromium Hydroxide Green (CI 77289), Iron Oxides (CI 77491, CI 77492, CI 77499), Manganese Violet (CI 77742), Yellow 5 Lake (CI 19140:1), Blue 1 Lake (CI 42090:2), Ultramarines (CI 77007)] ",64.28,97
9631,Conditioner,BH Cosmetics,88-Color Palette Eyeshadow,img_mak_product9253.webp,4,"BH Cosmetics 88-Color Palette Eyeshadow is a Eyeshadow. There are 264 shades that have been released, which you can select from below.",37.82,63
9632,Lipstick,Kylie Cosmetics,Liquid Lipstick,img_alc_product5595.webp,4,"The Liquid Matte Lipstick has high intensity pigment for an instant bold matte lip. The extremely long wearing lipstick contains moisturizing ingredients for a comfortable, emollient and silky feel that does not dry your lips out.",37.77,30
9633,Face Care,Kylie Cosmetics,Lip Liner,img_wom_product5977.webp,3,This ultra-long wearing lip liner has a creamy texture that glides across the lips for a very easy and comfortable application. The Lip Liner sharpens easily in most standard sized sharpeners - just make sure your sharpener is not dull!,49.91,39
9634,Hairstyling,Kylie Cosmetics,Gloss,img_dea_product2711.webp,1,"Kylie created the #KylieLipKit Gloss as another secret weapon to help you create the perfect 'Kylie Lip.â€™ The â€˜Literallyâ€™ shade is a warm toned peachy nude.
This stay- in place lustrous soft focus gloss glides on smoothly and evenly to the lips leaving behind a luminous and voluminous effect. A blend of vitamin E and highly emollient ingredients provide hydration and moisturize the lips; while natural lip enhancers provide nothing but volume. An even and saturated application is provided with simplicity, yet comfort, and delivers a long lasting brilliantly glossy end look.
Wear alone, with your favorite lip pencils or layer on top of lipsticks... Also pair with the Kylie Lip Kit for a bold, glossy look. ",32.65,42
9635,Shampoos,Kylie Cosmetics,Metal Matte Liquid Lipstick,img_bre_product12633.webp,5,"Kylie created the #KylieLip Metal Matte as another secret weapon to help you create the perfect 'Kylie Lip'. Kymajesty is a blackened gunmetal sprinkled with silver and multi-colored glitter on top. Liquid lipstick meets metallic. The Metal Matte Lipstick provides bold metallic lips, creamy feel with long lasting wear. While this is a long wearing formula, it does not ever dry down on your lips, lips remain moisturized and comfortable with high impact metallic color.",44.08,88
9636,Hairstyling,NYX,Velvet Matte Lipstick,img_egg_product11194.webp,4,"Dress your lips in decadent color with our Velvet Matte Lipstick--a luxurious new lip color that glides right on and never feels dry. Housed in an elegant soft-touch case, each standout shade is a fashion statement in itself.",26.42,4
9637,Conditioner,NYX,Plush Gel Lipstick,img_wom_product3401.webp,4,"Play up your pout with a silky stroke of Plush Gel Lipstick. Available in 12 totally vibrant shades, this lippie brings together an oh-so-soft feel and the high shine of a gloss. Drench lips in a wash of color for an instantly polished look anytime you crave a quick touch-up. Want a bolder finish? (Yes, please!) A second swipe is twice as nice.",33.83,47
9638,Hairstyling,NYX,Lip Lingerie,img_tra_product11911.webp,3,"Slip into something seductive with Lip Lingerie, our new weightless liquid lipstick with a plush matte finish. Available in a range of color-kissed nudesâ€”from cinnamon pink and chocolate brown, to warm mahogany red and classic nude beigeâ€”each sultry shade will coat the curves of your lips with irresistibly creamy color.",35.11,22
